sale_id,date,shop_name,category,item,quantity,unit_price,total,payment_method
TXN-03507,2024-07-14,Odegaard Cafe,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-03508,2024-07-14,Odegaard Cafe,Pastry,Pastry Item 3,2,3.5,7.0,Cash
TXN-03509,2024-07-14,Odegaard Cafe,Pastry,Pastry Item 2,2,3.5,7.0,Card
TXN-03510,2024-07-14,Odegaard Cafe,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Card
TXN-03511,2024-07-14,Odegaard Cafe,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Cash
TXN-03512,2024-07-14,Odegaard Cafe,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-03513,2024-07-14,Odegaard Cafe,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-03514,2024-07-14,Odegaard Cafe,Tea,Tea Item 4,1,3.25,3.25,Cash
TXN-03515,2024-07-14,Odegaard Cafe,Tea,Tea Item 4,2,3.25,6.5,Cash
TXN-03516,2024-07-14,Odegaard Cafe,Espresso,Espresso Item 1,1,4.75,4.75,Card
TXN-03517,2024-07-14,Odegaard Cafe,Smoothie,Smoothie Item 4,1,6.5,6.5,Cash
TXN-03518,2024-07-14,Odegaard Cafe,Tea,Tea Item 3,2,3.25,6.5,Card
TXN-03519,2024-07-14,Odegaard Cafe,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Mobile
TXN-03520,2024-07-14,Odegaard Cafe,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-03521,2024-07-14,Odegaard Cafe,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Mobile
TXN-03522,2024-07-14,Odegaard Cafe,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-03523,07/14/2024,Odegaard Cafe,Smoothie,Smoothie Item 2,1,6.5,6.5,Card
TXN-03524,2024-07-14,Odegaard Cafe,Sandwich,Sandwich Item 3,1,8.75,8.75,Mobile
TXN-03525,2024-07-14,Odegaard Cafe,Sandwich,Sandwich Item 1,3,8.75,26.25,Mobile
TXN-03526,2024-07-14,Odegaard Cafe,Espresso,Espresso Item 3,1,4.75,4.75,Cash
TXN-03527,2024-07-14,Odegaard Cafe,Drip Coffee,Drip Coffee Item 3,2,2.5,5.0,Cash
TXN-03528,2024-07-14,Odegaard Cafe,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-03529,07/14/2024,Odegaard Cafe,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-03530,2024-07-14,Odegaard Cafe,Espresso,Espresso Item 4,2,4.75,9.5,Card
TXN-03531,2024-07-14,Odegaard Cafe,Pastry,Pastry Item 2,1,3.5,3.5,Card
TXN-03532,2024-07-14,Odegaard Cafe,Espresso,Espresso Item 2,1,4.75,4.75,Cash
TXN-03533,2024-07-14,Odegaard Cafe,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-03534,07/14/2024,Odegaard Cafe,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-03535,2024-07-14,Odegaard Cafe,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-03536,2024-07-14,Suzzallo Roasters,Pastry,Pastry Item 5,2,3.5,7.0,Card
TXN-03537,2024-07-14,Suzzallo Roasters,Espresso,Espresso Item 1,2,4.75,9.5,Card
TXN-03538,2024-07-14,Suzzallo Roasters,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-03539,2024-07-14,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 1,2,2.5,5.0,Cash
TXN-03540,2024-07-14,Suzzallo Roasters,Sandwich,Sandwich Item 4,1,8.75,8.75,Mobile
TXN-03541,2024-07-14,Suzzallo Roasters,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-03542,2024-07-14,Suzzallo Roasters,Espresso,Espresso Item 4,2,4.75,9.5,Mobile
TXN-03543,07/14/2024,Suzzallo Roasters,Pastry,Pastry Item 1,2,3.5,7.0,Card
TXN-03544,2024-07-14,Suzzallo Roasters,Tea,Tea Item 5,1,3.25,3.25,Card
TXN-03545,2024-07-14,Suzzallo Roasters,Tea,Tea Item 2,1,3.25,3.25,Card
TXN-03546,2024-07-14,Suzzallo Roasters,Pastry,Pastry Item 5,1,3.5,3.5,Cash
TXN-03547,2024-07-14,Suzzallo Roasters,Smoothie,Smoothie Item 2,3,6.5,19.5,Cash
TXN-03548,07/14/2024,Suzzallo Roasters,Pastry,Pastry Item 2,1,3.5,3.5,Card
TXN-03549,2024-07-14,Suzzallo Roasters,Tea,Tea Item 1,1,3.25,3.25,Mobile
TXN-03550,2024-07-14,Suzzallo Roasters,Espresso,Espresso Item 3,1,4.75,4.75,Cash
TXN-03551,2024-07-14,Suzzallo Roasters,Pastry,Pastry Item 1,1,3.5,3.5,Mobile
TXN-03552,2024-07-14,Suzzallo Roasters,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-03553,2024-07-14,Suzzallo Roasters,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-03554,2024-07-14,Suzzallo Roasters,Sandwich,Sandwich Item 4,1,8.75,8.75,Card
TXN-03555,2024-07-14,Suzzallo Roasters,Espresso,Espresso Item 1,2,4.75,9.5,Card
TXN-03556,2024-07-14,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Card
TXN-03557,07/14/2024,Suzzallo Roasters,Smoothie,Smoothie Item 2,2,6.5,13.0,Card
TXN-03558,2024-07-14,Suzzallo Roasters,Espresso,Espresso Item 1,1,4.75,4.75,Cash
TXN-03559,2024-07-14,Suzzallo Roasters,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-03560,2024-07-14,Suzzallo Roasters,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-03561,2024-07-14,Suzzallo Roasters,Espresso,Espresso Item 4,1,4.75,4.75,Card
TXN-03562,2024-07-14,Suzzallo Roasters,Sandwich,Sandwich Item 5,2,8.75,17.5,Mobile
TXN-03563,07/14/2024,Suzzallo Roasters,Tea,Tea Item 2,2,3.25,6.5,Mobile
TXN-03564,2024-07-14,Suzzallo Roasters,Pastry,Pastry Item 4,1,3.5,3.5,Cash
TXN-03565,2024-07-14,Suzzallo Roasters,Tea,Tea Item 5,1,3.25,3.25,Card
TXN-03566,2024-07-14,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-03567,2024-07-14,uw-medical,Espresso,Espresso Item 1,1,4.75,4.75,Card
TXN-03568,2024-07-14,uw-medical,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-03569,2024-07-14,uw-medical,Sandwich,Sandwich Item 5,1,8.75,8.75,Cash
TXN-03570,2024-07-14,uw-medical,Espresso,Espresso Item 3,2,4.75,9.5,Card
TXN-03571,2024-07-14,uw-medical,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-03572,2024-07-14,uw-medical,Sandwich,Sandwich Item 4,1,8.75,8.75,Mobile
TXN-03573,2024-07-14,uw-medical,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-03574,2024-07-14,uw-medical,Espresso,Espresso Item 5,2,4.75,9.5,Mobile
TXN-03575,2024-07-14,uw-medical,Pastry,Pastry Item 2,1,3.5,3.5,Cash
TXN-03576,2024-07-14,uw-medical,Tea,Tea Item 5,1,3.25,3.25,Mobile
TXN-03577,2024-07-14,uw-medical,Pastry,Pastry Item 2,1,3.5,3.5,Cash
TXN-03578,2024-07-14,uw-medical,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Mobile
TXN-03579,2024-07-14,uw-medical,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-03580,07/14/2024,uw-medical,Pastry,Pastry Item 5,3,3.5,10.5,Card
TXN-03581,2024-07-14,uw-medical,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-03582,2024-07-14,uw-medical,Smoothie,Smoothie Item 4,1,6.5,6.5,Cash
TXN-03583,2024-07-14,uw-medical,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-03584,2024-07-14,uw-medical,Pastry,Pastry Item 5,1,3.5,3.5,Mobile
TXN-03585,2024-07-14,uw-medical,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-03586,2024-07-14,uw-medical,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-03587,2024-07-14,uw-medical,Tea,Tea Item 1,3,3.25,9.75,Cash
TXN-03588,2024-07-14,uw-medical,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-03589,07/14/2024,uw-medical,Smoothie,Smoothie Item 5,2,6.5,13.0,Mobile
TXN-03590,2024-07-14,uw-medical,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-03591,2024-07-14,uw-medical,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-03592,2024-07-14,uw-medical,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-03593,07/14/2024,uw-medical,Cold Brew,Cold Brew Item 2,2,5.25,10.5,Cash
TXN-03594,2024-07-14,uw-medical,Smoothie,Smoothie Item 1,1,6.5,6.5,Mobile
TXN-03595,2024-07-14,uw-medical,Smoothie,Smoothie Item 5,1,6.5,6.5,Cash
TXN-03596,2024-07-14,uw-medical,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Mobile
TXN-03597,2024-07-14,uw-medical,Sandwich,Sandwich Item 2,2,8.75,17.5,Card
TXN-03598,07/14/2024,uw-medical,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-03599,2024-07-14,uw-medical,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-03600,2024-07-14,uw-medical,Espresso,Espresso Item 5,2,4.75,9.5,Cash
TXN-03601,2024-07-14,uw-medical,Espresso,Espresso Item 5,1,4.75,4.75,Mobile
TXN-03602,2024-07-14,uw-medical,Smoothie,Smoothie Item 1,3,6.5,19.5,Card
TXN-03603,2024-07-14,uw-medical,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Card
TXN-03604,2024-07-14,Portage Bay,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-03605,2024-07-14,Portage Bay,Cold Brew,Cold Brew Item 5,2,5.25,10.5,Cash
TXN-03606,2024-07-14,Portage Bay,Smoothie,Smoothie Item 4,1,6.5,6.5,Cash
TXN-03607,2024-07-14,Portage Bay,Espresso,Espresso Item 3,2,4.75,9.5,Mobile
TXN-03608,2024-07-14,Portage Bay,Espresso,Espresso Item 5,2,4.75,9.5,Mobile
TXN-03609,2024-07-14,Portage Bay,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Cash
TXN-03610,2024-07-14,Portage Bay,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-03611,2024-07-14,Portage Bay,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Card
TXN-03612,2024-07-14,Portage Bay,Sandwich,Sandwich Item 4,1,8.75,8.75,Card
TXN-03613,2024-07-14,Portage Bay,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Mobile
TXN-03614,2024-07-14,Portage Bay,Espresso,Espresso Item 5,1,4.75,4.75,Mobile
TXN-03615,2024-07-14,Portage Bay,Espresso,Espresso Item 4,3,4.75,14.25,Cash
TXN-03616,2024-07-14,Portage Bay,Espresso,Espresso Item 3,2,4.75,9.5,Mobile
TXN-03617,2024-07-14,Portage Bay,Sandwich,Sandwich Item 4,2,8.75,17.5,Card
TXN-03618,07/14/2024,Portage Bay,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Cash
TXN-03619,2024-07-14,Portage Bay,Smoothie,Smoothie Item 1,3,6.5,19.5,Card
TXN-03620,2024-07-14,Portage Bay,Pastry,Pastry Item 2,1,3.5,3.5,Card
TXN-03621,2024-07-14,Portage Bay,Drip Coffee,Drip Coffee Item 3,2,2.5,5.0,Cash
TXN-03622,2024-07-14,Portage Bay,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Card
TXN-03623,2024-07-14,Portage Bay,Espresso,Espresso Item 5,1,4.75,4.75,Mobile
TXN-03624,07/14/2024,Portage Bay,Tea,Tea Item 2,1,3.25,3.25,Card
TXN-03625,2024-07-14,Portage Bay,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-03626,07/14/2024,Portage Bay,Espresso,Espresso Item 3,3,4.75,14.25,Mobile
TXN-03627,2024-07-14,Portage Bay,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-03628,07/14/2024,Portage Bay,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Card
TXN-03629,2024-07-14,Portage Bay,Sandwich,Sandwich Item 2,2,8.75,17.5,Cash
TXN-03630,2024-07-14,Portage Bay,Espresso,Espresso Item 1,1,4.75,4.75,Card
TXN-03631,2024-07-14,Portage Bay,Smoothie,Smoothie Item 1,1,6.5,6.5,Cash
TXN-03632,2024-07-14,Portage Bay,Tea,Tea Item 2,1,3.25,3.25,Card
TXN-03633,2024-07-14,Portage Bay,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-03634,2024-07-14,Portage Bay,Drip Coffee,Drip Coffee Item 2,2,2.5,5.0,Card
TXN-03635,2024-07-14,Portage Bay,Drip Coffee,Drip Coffee Item 2,2,2.5,5.0,Card
TXN-03636,2024-07-14,Portage Bay,Sandwich,Sandwich Item 3,3,8.75,26.25,Cash
TXN-03637,2024-07-14,Portage Bay,Pastry,Pastry Item 1,2,3.5,7.0,Card
TXN-03638,2024-07-14,Portage Bay,Smoothie,Smoothie Item 4,2,6.5,13.0,Card
TXN-03639,07/14/2024,Portage Bay,Sandwich,Sandwich Item 4,2,8.75,17.5,Card
TXN-03640,2024-07-14,Portage Bay,Cold Brew,Cold Brew Item 4,2,5.25,10.5,Card
TXN-03641,2024-07-14,Portage Bay,Smoothie,Smoothie Item 1,2,6.5,13.0,Mobile
TXN-03642,2024-07-14,Portage Bay,Smoothie,Smoothie Item 1,1,6.5,6.5,Cash
TXN-03643,2024-07-14,Portage Bay,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-03644,2024-07-14,Portage Bay,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Mobile
TXN-03645,2024-07-14,Portage Bay,Pastry,Pastry Item 3,3,3.5,10.5,Card
TXN-03646,07/14/2024,Portage Bay,Pastry,Pastry Item 2,1,3.5,3.5,Card
TXN-03647,2024-07-14,Portage Bay,Pastry,Pastry Item 4,1,3.5,3.5,Card
TXN-03648,2024-07-14,Portage Bay,Espresso,Espresso Item 3,1,4.75,4.75,Cash
TXN-03649,2024-07-14,Portage Bay,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Card
TXN-03650,2024-07-14,Portage Bay,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-03651,2024-07-14,Portage Bay,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-03652,2024-07-14,Portage Bay,Sandwich,Sandwich Item 5,1,8.75,8.75,Mobile
TXN-03653,2024-07-14,Portage Bay,Sandwich,Sandwich Item 3,1,8.75,8.75,Card
TXN-03654,07/14/2024,Portage Bay,Pastry,Pastry Item 1,1,3.5,3.5,Mobile
TXN-03655,2024-07-14,Portage Bay,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-03656,07/14/2024,Portage Bay,Sandwich,Sandwich Item 2,1,8.75,8.75,Cash
TXN-03657,2024-07-14,Portage Bay,Pastry,Pastry Item 2,1,3.5,3.5,Card
TXN-03658,2024-07-14,Portage Bay,Smoothie,Smoothie Item 5,3,6.5,19.5,Card
TXN-03659,07/14/2024,Portage Bay,Tea,Tea Item 5,1,3.25,3.25,Card
TXN-03660,2024-07-14,Portage Bay,Sandwich,Sandwich Item 4,1,8.75,8.75,Card
TXN-03661,2024-07-14,Portage Bay,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-03662,2024-07-14,Portage Bay,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Cash
TXN-03663,2024-07-14,Portage Bay,Tea,Tea Item 1,1,3.25,3.25,Card
TXN-03664,07/14/2024,Portage Bay,Tea,Tea Item 2,1,3.25,3.25,Cash
TXN-03665,2024-07-14,Portage Bay,Tea,Tea Item 1,1,3.25,3.25,Mobile
TXN-03666,2024-07-14,Portage Bay,Smoothie,Smoothie Item 5,3,6.5,19.5,Mobile
TXN-03667,07/14/2024,Portage Bay,Sandwich,Sandwich Item 1,1,8.75,8.75,Cash
TXN-03668,2024-07-14,Portage Bay,Tea,Tea Item 3,2,3.25,6.5,Mobile
TXN-03669,2024-07-14,Portage Bay,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-03670,07/14/2024,Portage Bay,Pastry,Pastry Item 5,1,3.5,3.5,Mobile
TXN-03671,2024-07-14,Portage Bay,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-03672,2024-07-14,Portage Bay,Sandwich,Sandwich Item 4,1,8.75,8.75,Cash
TXN-03673,2024-07-14,Portage Bay,Smoothie,Smoothie Item 5,2,6.5,13.0,Card
TXN-03674,2024-07-15,hub-coffee,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Cash
TXN-03675,2024-07-15,hub-coffee,Pastry,Pastry Item 4,2,3.5,7.0,Cash
TXN-03676,2024-07-15,hub-coffee,Tea,Tea Item 2,1,3.25,3.25,Card
TXN-03677,2024-07-15,hub-coffee,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-03678,2024-07-15,hub-coffee,Pastry,Pastry Item 2,2,3.5,7.0,Card
TXN-03679,2024-07-15,hub-coffee,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-03680,2024-07-15,hub-coffee,Sandwich,Sandwich Item 4,1,8.75,8.75,Card
TXN-03681,2024-07-15,hub-coffee,Tea,Tea Item 4,1,3.25,3.25,Mobile
TXN-03682,07/15/2024,hub-coffee,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-03683,2024-07-15,hub-coffee,Espresso,Espresso Item 5,2,4.75,9.5,Card
TXN-03684,2024-07-15,hub-coffee,Smoothie,Smoothie Item 4,1,6.5,6.5,Cash
TXN-03685,2024-07-15,hub-coffee,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-03686,07/15/2024,hub-coffee,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Cash
TXN-03687,2024-07-15,hub-coffee,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-03688,2024-07-15,hub-coffee,Tea,Tea Item 2,2,3.25,6.5,Cash
TXN-03689,2024-07-15,hub-coffee,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-03690,2024-07-15,hub-coffee,Sandwich,Sandwich Item 2,2,8.75,17.5,Card
TXN-03691,07/15/2024,hub-coffee,Cold Brew,Cold Brew Item 5,2,5.25,10.5,Mobile
TXN-03692,2024-07-15,hub-coffee,Smoothie,Smoothie Item 1,1,6.5,6.5,Mobile
TXN-03693,07/15/2024,hub-coffee,Smoothie,Smoothie Item 3,2,6.5,13.0,Cash
TXN-03694,2024-07-15,hub-coffee,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-03695,07/15/2024,hub-coffee,Pastry,Pastry Item 2,1,3.5,3.5,Card
TXN-03696,07/15/2024,hub-coffee,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-03697,2024-07-15,hub-coffee,Pastry,Pastry Item 2,2,3.5,7.0,Cash
TXN-03698,2024-07-15,hub-coffee,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-03699,2024-07-15,hub-coffee,Espresso,Espresso Item 5,3,4.75,14.25,Card
TXN-03700,2024-07-15,hub-coffee,Cold Brew,Cold Brew Item 4,2,5.25,10.5,Mobile
TXN-03701,07/15/2024,hub-coffee,Tea,Tea Item 3,2,3.25,6.5,Card
TXN-03702,2024-07-15,hub-coffee,Tea,Tea Item 3,3,3.25,9.75,Card
TXN-03703,2024-07-15,hub-coffee,Sandwich,Sandwich Item 3,1,8.75,8.75,Mobile
TXN-03704,2024-07-15,hub-coffee,Smoothie,Smoothie Item 2,2,6.5,13.0,Card
TXN-03705,2024-07-15,hub-coffee,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Card
TXN-03706,2024-07-15,hub-coffee,Smoothie,Smoothie Item 1,1,6.5,6.5,Cash
TXN-03707,07/15/2024,hub-coffee,Smoothie,Smoothie Item 2,1,6.5,6.5,Mobile
TXN-03708,2024-07-15,hub-coffee,Tea,Tea Item 2,1,3.25,3.25,Card
TXN-03709,2024-07-15,hub-coffee,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Mobile
TXN-03710,2024-07-15,hub-coffee,Smoothie,Smoothie Item 3,1,6.5,6.5,Mobile
TXN-03711,2024-07-15,hub-coffee,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-03712,07/15/2024,hub-coffee,Sandwich,Sandwich Item 3,1,8.75,8.75,Mobile
TXN-03713,2024-07-15,hub-coffee,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-03714,2024-07-15,hub-coffee,Pastry,Pastry Item 4,3,3.5,10.5,Cash
TXN-03715,2024-07-15,hub-coffee,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Mobile
TXN-03716,2024-07-15,hub-coffee,Sandwich,Sandwich Item 2,1,8.75,8.75,Mobile
TXN-03717,2024-07-15,hub-coffee,Smoothie,Smoothie Item 2,1,6.5,6.5,Mobile
TXN-03718,2024-07-15,hub-coffee,Tea,Tea Item 5,1,3.25,3.25,Cash
TXN-03719,2024-07-15,hub-coffee,Smoothie,Smoothie Item 1,2,6.5,13.0,Cash
TXN-03720,07/15/2024,hub-coffee,Drip Coffee,Drip Coffee Item 5,2,2.5,5.0,Cash
TXN-03721,2024-07-15,hub-coffee,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-03722,07/15/2024,hub-coffee,Espresso,Espresso Item 1,1,4.75,4.75,Card
TXN-03723,2024-07-15,hub-coffee,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-03724,2024-07-15,hub-coffee,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-03725,2024-07-15,hub-coffee,Pastry,Pastry Item 2,2,3.5,7.0,Cash
TXN-03726,2024-07-15,hub-coffee,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-03727,07/15/2024,hub-coffee,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-03728,2024-07-15,hub-coffee,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-03729,07/15/2024,Odegaard,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-03730,2024-07-15,Odegaard,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-03731,2024-07-15,Odegaard,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-03732,2024-07-15,Odegaard,Smoothie,Smoothie Item 5,2,6.5,13.0,Card
TXN-03733,2024-07-15,Odegaard,Drip Coffee,Drip Coffee Item 3,3,2.5,7.5,Cash
TXN-03734,2024-07-15,Odegaard,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Cash
TXN-03735,2024-07-15,Odegaard,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-03736,2024-07-15,Odegaard,Smoothie,Smoothie Item 1,1,6.5,6.5,Mobile
TXN-03737,07/15/2024,Odegaard,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Mobile
TXN-03738,2024-07-15,Odegaard,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-03739,2024-07-15,Odegaard,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-03740,2024-07-15,Odegaard,Espresso,Espresso Item 4,1,4.75,4.75,Cash
TXN-03741,2024-07-15,Odegaard,Drip Coffee,Drip Coffee Item 1,2,2.5,5.0,Card
TXN-03742,2024-07-15,Odegaard,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-03743,2024-07-15,Odegaard,Sandwich,Sandwich Item 4,2,8.75,17.5,Card
TXN-03744,2024-07-15,Odegaard,Smoothie,Smoothie Item 1,2,6.5,13.0,Cash
TXN-03745,07/15/2024,Odegaard,Pastry,Pastry Item 1,1,3.5,3.5,Mobile
TXN-03746,2024-07-15,Odegaard,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Card
TXN-03747,2024-07-15,Odegaard,Sandwich,Sandwich Item 3,1,8.75,8.75,Cash
TXN-03748,2024-07-15,Odegaard,Pastry,Pastry Item 5,3,3.5,10.5,Cash
TXN-03749,2024-07-15,Odegaard,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Cash
TXN-03750,2024-07-15,Odegaard,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-03751,2024-07-15,Odegaard,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-03752,2024-07-15,Odegaard,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-03753,2024-07-15,Odegaard,Pastry,Pastry Item 3,1,3.5,3.5,Cash
TXN-03754,2024-07-15,Odegaard,Sandwich,Sandwich Item 3,2,8.75,17.5,Card
TXN-03755,2024-07-15,Odegaard,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-03756,2024-07-15,Odegaard,Smoothie,Smoothie Item 1,2,6.5,13.0,Cash
TXN-03757,2024-07-15,Odegaard,Espresso,Espresso Item 4,1,4.75,4.75,Card
TXN-03758,2024-07-15,Odegaard,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-03759,2024-07-15,Odegaard,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Cash
TXN-03760,2024-07-15,Odegaard,Smoothie,Smoothie Item 1,2,6.5,13.0,Card
TXN-03761,2024-07-15,Odegaard,Smoothie,Smoothie Item 5,1,6.5,6.5,Mobile
TXN-03762,2024-07-15,Odegaard,Sandwich,Sandwich Item 4,1,8.75,8.75,Mobile
TXN-03763,2024-07-15,Odegaard,Sandwich,Sandwich Item 1,2,8.75,17.5,Card
TXN-03764,07/15/2024,Odegaard,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-03765,2024-07-15,Odegaard,Espresso,Espresso Item 1,1,4.75,4.75,Card
TXN-03766,07/15/2024,Odegaard,Espresso,Espresso Item 2,1,4.75,4.75,Cash
TXN-03767,07/15/2024,Odegaard,Espresso,Espresso Item 4,1,4.75,4.75,Card
TXN-03768,07/15/2024,Odegaard,Cold Brew,Cold Brew Item 1,2,5.25,10.5,Card
TXN-03769,07/15/2024,Odegaard,Smoothie,Smoothie Item 1,2,6.5,13.0,Card
TXN-03770,2024-07-15,Odegaard,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-03771,2024-07-15,Odegaard,Pastry,Pastry Item 3,2,3.5,7.0,Card
TXN-03772,2024-07-15,Odegaard,Smoothie,Smoothie Item 5,1,6.5,6.5,Cash
TXN-03773,2024-07-15,Odegaard,Espresso,Espresso Item 4,1,4.75,4.75,Mobile
TXN-03774,2024-07-15,Odegaard,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Mobile
TXN-03775,07/15/2024,Odegaard,Smoothie,Smoothie Item 3,1,6.5,6.5,Cash
TXN-03776,07/15/2024,Odegaard,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-03777,2024-07-15,Odegaard,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-03778,07/15/2024,Odegaard,Sandwich,Sandwich Item 5,1,8.75,8.75,Mobile
TXN-03779,2024-07-15,Odegaard,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Cash
TXN-03780,2024-07-15,Odegaard,Sandwich,Sandwich Item 3,2,8.75,17.5,Card
TXN-03781,2024-07-15,Odegaard,Smoothie,Smoothie Item 1,2,6.5,13.0,Cash
